lower;upper;mean
26.345714569091797;30.889535903930664;26.987751007080078
26.719865798950195;31.361682891845703;27.360687255859375
26.77103614807129;31.41511344909668;27.44344711303711
26.64059066772461;31.217077255249023;27.28865623474121
27.193641662597656;31.753522872924805;27.8260498046875
27.051124572753906;31.541038513183594;27.694799423217773
26.96876335144043;31.445140838623047;27.658815383911133
27.23107147216797;31.71624183654785;27.894062042236328
27.91747283935547;32.525665283203125;28.560836791992188
28.070913314819336;32.69673538208008;28.736513137817383
28.804716110229492;33.55828857421875;29.467138290405273
29.47484588623047;34.29916000366211;30.09366226196289
29.94078826904297;34.82762908935547;30.579986572265625
30.299663543701172;35.17210006713867;30.952415466308594
30.401262283325195;35.25785827636719;31.034900665283203
31.225296020507812;36.12005615234375;31.888322830200195
32.40899658203125;37.41666030883789;33.00759506225586
33.1776008605957;38.25914001464844;33.731781005859375
33.36516571044922;38.42372131347656;33.897098541259766
34.64175033569336;39.777584075927734;35.08762741088867
32.73495864868164;37.598876953125;33.248451232910156
30.902252197265625;35.47344207763672;31.71672248840332
31.694236755371094;36.21638107299805;32.42100143432617
34.024967193603516;38.97450256347656;34.68903732299805
33.19965744018555;38.14906692504883;33.920372009277344
32.75572967529297;37.680931091308594;33.407066345214844
32.4901123046875;37.317440032958984;33.02238464355469
31.95194435119629;36.7025260925293;32.636070251464844
32.70833206176758;37.490909576416016;33.475181579589844
33.491512298583984;38.408626556396484;34.076507568359375
33.286529541015625;38.20189666748047;33.91338348388672
33.34248352050781;38.262577056884766;33.93052291870117
33.481327056884766;38.39863586425781;34.01909255981445
33.386844635009766;38.25017166137695;33.981117248535156
34.3499755859375;39.280364990234375;34.91507339477539
34.96339416503906;39.965965270996094;35.43578338623047
36.44086837768555;41.59284973144531;36.866092681884766
37.89608383178711;43.121055603027344;38.14377212524414
37.78718948364258;43.00608444213867;37.98537063598633
38.528892517089844;43.695655822753906;38.74562454223633
38.753116607666016;43.837791442871094;38.89679718017578
39.158851623535156;44.223960876464844;39.41610336303711
39.909095764160156;44.970523834228516;40.13102340698242
40.154720306396484;45.2447395324707;40.329158782958984
40.2604866027832;45.33848571777344;40.46720886230469
41.05121612548828;46.16126251220703;41.20684814453125
