lower;upper;mean
26.282495498657227;28.494585037231445;27.361770629882812
26.687824249267578;28.901119232177734;27.802474975585938
26.896923065185547;29.061708450317383;27.994306564331055
26.79498291015625;28.9394588470459;27.855581283569336
27.263778686523438;29.405776977539062;28.35126304626465
27.060623168945312;29.10094451904297;28.058460235595703
27.048206329345703;29.03581428527832;28.011425018310547
27.295019149780273;29.3408260345459;28.32762336730957
27.876413345336914;29.991138458251953;29.001407623291016
28.075979232788086;30.135622024536133;29.192628860473633
28.873764038085938;31.031015396118164;30.14287757873535
29.485010147094727;31.708694458007812;30.855833053588867
30.00846290588379;32.17250442504883;31.37731170654297
30.454694747924805;32.584373474121094;31.841867446899414
30.5548095703125;32.650733947753906;31.90022850036621
31.336456298828125;33.43324661254883;32.76921844482422
32.33367919921875;34.540435791015625;33.93419647216797
33.10734176635742;35.28839874267578;34.74054718017578
33.47511291503906;35.58745193481445;35.10456085205078
34.67568588256836;36.91429138183594;36.499813079833984
32.9251594543457;34.77577209472656;34.18067169189453
31.433565139770508;33.0968132019043;32.3982048034668
32.123409271240234;33.89386749267578;33.317298889160156
33.76948547363281;35.83434295654297;35.282989501953125
33.292510986328125;34.918792724609375;34.45225143432617
33.133480072021484;35.03741455078125;34.55621337890625
32.75439453125;34.76349639892578;34.167179107666016
32.16022872924805;33.98646926879883;33.30498504638672
33.023712158203125;34.7462043762207;34.28279113769531
33.41681671142578;35.388423919677734;34.85941696166992
33.388031005859375;35.218753814697266;34.74153518676758
33.569400787353516;35.4974365234375;35.04903793334961
33.63422775268555;35.590545654296875;35.1094970703125
33.51454544067383;35.357181549072266;34.86289596557617
34.42770004272461;36.35343933105469;35.974632263183594
34.90459060668945;36.92819595336914;36.52705383300781
36.311641693115234;38.45439147949219;38.16299819946289
37.65885925292969;39.955081939697266;39.72459030151367
37.79823684692383;39.928489685058594;39.694854736328125
38.72446060180664;40.83381652832031;40.704124450683594
38.863433837890625;40.88639831542969;40.73408889770508
39.32318878173828;41.18733215332031;41.04798126220703
40.032230377197266;41.89811325073242;41.8698844909668
40.22129821777344;42.12581253051758;42.05262756347656
40.495521545410156;42.267574310302734;42.236961364746094
41.19245529174805;43.123558044433594;43.14234161376953
42.50615692138672;44.56566619873047;44.701446533203125
42.738407135009766;44.67774963378906;44.77940368652344
42.31482696533203;44.050872802734375;44.084007263183594
43.7923698425293;45.808349609375;45.998111724853516
43.75711441040039;45.65900802612305;45.81644058227539
42.76155471801758;44.206016540527344;44.22819519042969
39.896514892578125;41.17540740966797;40.95004653930664
39.494873046875;40.93230438232422;40.721675872802734
40.191627502441406;41.556766510009766;41.46290588378906
41.51579284667969;43.16257095336914;43.20580291748047
42.064327239990234;43.858543395996094;44.01959228515625
42.22406005859375;44.28096389770508;44.31308364868164
43.644981384277344;45.77709197998047;45.95976638793945
45.55629348754883;47.85141372680664;48.1844596862793
45.94742965698242;47.940773010253906;48.272865295410156
47.191036224365234;49.24031066894531;49.62567138671875
47.663150787353516;49.73029708862305;50.17139434814453
48.3436393737793;50.291107177734375;50.70263671875
49.52226257324219;51.37434768676758;52.039615631103516
50.5144157409668;52.53006362915039;53.20620346069336
51.68718338012695;53.586429595947266;54.43733215332031
52.7839469909668;54.75660705566406;55.71184539794922
55.057220458984375;57.132137298583984;58.40748596191406
58.4168701171875;60.64732360839844;62.44017791748047
61.71729278564453;64.02201080322266;66.1695556640625
58.49041748046875;60.113826751708984;61.2695198059082
59.81131362915039;61.623287200927734;62.80165100097656
64.70433807373047;67.00405883789062;69.6335678100586
65.8130111694336;67.73992156982422;69.9361343383789
65.71847534179688;66.76327514648438;68.79254913330078
