lower;upper;mean
26.917543411254883;28.5743465423584;27.726150512695312
27.278213500976562;28.935802459716797;28.06097984313965
27.49758529663086;29.198257446289062;28.29369354248047
27.436832427978516;29.12718963623047;28.207969665527344
28.00240707397461;29.630266189575195;28.81842803955078
27.591156005859375;29.113845825195312;28.316789627075195
27.685640335083008;29.232810974121094;28.461902618408203
27.861682891845703;29.40157699584961;28.63166618347168
28.59477996826172;30.162263870239258;29.416858673095703
28.60832405090332;30.173215866088867;29.388103485107422
29.635406494140625;31.298995971679688;30.517040252685547
30.16274642944336;31.81160545349121;31.006080627441406
30.78670883178711;32.45647430419922;31.64383316040039
31.145170211791992;32.795738220214844;31.97479248046875
31.334341049194336;32.947139739990234;32.152217864990234
32.25413131713867;33.84844970703125;33.068641662597656
33.337440490722656;34.923580169677734;34.11786651611328
34.079410552978516;35.6908073425293;34.83895492553711
34.390045166015625;36.00348663330078;35.096744537353516
36.038978576660156;37.69158172607422;36.71683120727539
33.42436218261719;34.81779861450195;33.9914665222168
32.411441802978516;33.68017578125;32.9705924987793
32.978240966796875;34.107173919677734;33.436466217041016
35.00746154785156;36.28985595703125;35.65345001220703
33.47844314575195;34.83514404296875;34.050933837890625
34.159423828125;35.778934478759766;34.864742279052734
33.59528732299805;35.04721450805664;34.1855354309082
33.1116943359375;34.39618682861328;33.76226043701172
33.79608917236328;35.11118698120117;34.39540481567383
34.364566802978516;35.78468322753906;35.02786636352539
34.13223648071289;35.59141159057617;34.782264709472656
34.52452850341797;36.046268463134766;35.17629623413086
34.6176643371582;36.090145111083984;35.25264358520508
34.454124450683594;35.878692626953125;35.09785079956055
35.563377380371094;37.04283905029297;36.20418930053711
35.92082977294922;37.3827018737793;36.52658462524414
37.753143310546875;39.349552154541016;38.35643768310547
39.06290817260742;40.67323303222656;39.549224853515625
39.054473876953125;40.61785125732422;39.48659133911133
40.300384521484375;41.87223815917969;40.65359115600586
40.2100944519043;41.616886138916016;40.498626708984375
40.811683654785156;42.214447021484375;41.135066986083984
41.42087173461914;42.79434585571289;41.66548156738281
41.65528869628906;43.023868560791016;41.90998077392578
41.84400177001953;43.20892333984375;42.05223083496094
42.8294563293457;44.21595001220703;43.02047348022461
44.33018493652344;45.743534088134766;44.494140625
44.188995361328125;45.54445266723633;44.26145553588867
43.74513626098633;45.08029556274414;43.773170471191406
45.92555618286133;47.32257080078125;45.96184539794922
45.25003433227539;46.44611358642578;45.21773147583008
44.05577087402344;45.253360748291016;44.03057098388672
40.79316329956055;41.68043518066406;40.55356979370117
41.09349060058594;41.838401794433594;41.000823974609375
41.03752136230469;41.80040740966797;40.99730682373047
42.97529602050781;44.244407653808594;43.29099655151367
43.22446823120117;44.59903335571289;43.3496208190918
43.9124641418457;45.41442108154297;44.051673889160156
45.66012954711914;47.14647674560547;45.70787811279297
47.825035095214844;49.296478271484375;47.84068298339844
47.603271484375;48.951332092285156;47.459068298339844
49.4411735534668;50.91106414794922;49.25896453857422
49.67833709716797;50.95454788208008;49.35343551635742
50.56897735595703;51.848236083984375;50.2979736328125
51.678955078125;52.90998077392578;51.27568817138672
52.891075134277344;54.14653396606445;52.48478317260742
54.01900863647461;55.272369384765625;53.50349807739258
55.314453125;56.58086395263672;54.71779251098633
58.06293869018555;59.40663146972656;57.406436920166016
61.8607177734375;63.286617279052734;61.02018737792969
65.27748107910156;66.7522964477539;64.19265747070312
60.098175048828125;61.0030403137207;58.69054412841797
63.82914733886719;65.20706176757812;62.727745056152344
69.22554016113281;70.27941131591797;67.94670867919922
68.96846771240234;69.8650894165039;67.59219360351562
67.94374084472656;69.26554107666016;66.29571533203125
67.51103210449219;68.4344482421875;65.77632904052734
68.54988098144531;69.25143432617188;66.99449157714844
72.52159881591797;73.52786254882812;70.96188354492188
74.47920989990234;75.48928833007812;72.73065948486328
78.75093078613281;80.24102020263672;76.81791687011719
83.55294799804688;85.04302978515625;81.31929779052734
86.18589782714844;87.44546508789062;83.71507263183594
88.91123962402344;90.18183135986328;86.2083740234375
104.93805694580078;107.61238861083984;102.0337905883789
99.9124526977539;100.50591278076172;96.13292694091797
94.95945739746094;95.88365936279297;91.31666564941406
87.39334106445312;86.72293090820312;82.15153503417969
83.39282989501953;82.24839782714844;78.76629638671875
82.36456298828125;81.48507690429688;77.94779968261719
87.37969207763672;88.16240692138672;84.66480255126953
93.25115203857422;94.70589447021484;90.42672729492188
86.3783187866211;86.92842102050781;83.17730712890625
88.46968078613281;89.58000946044922;85.58009338378906
88.87898254394531;89.29925537109375;85.64879608154297
90.07194519042969;90.47235870361328;87.24771881103516
85.01338195800781;85.4708023071289;81.58168029785156
85.2028579711914;85.82599639892578;82.32353210449219
85.39949798583984;85.90642547607422;82.4327392578125
84.93986511230469;85.36651611328125;82.16449737548828
83.68616485595703;84.3307876586914;80.82470703125
76.1192626953125;76.18670654296875;73.016357421875
66.82377624511719;66.06349182128906;62.9954719543457
64.7518081665039;63.8738899230957;61.086875915527344
67.27448272705078;66.83871459960938;64.63920593261719
73.3499526977539;74.58921813964844;71.81412506103516
70.27088165283203;71.22230529785156;68.33978271484375
71.51707458496094;72.8808364868164;69.79374694824219
75.02363586425781;76.0672607421875;73.0977554321289
70.3373031616211;70.64463806152344;68.37752532958984
69.72087860107422;70.6440200805664;67.86212921142578
71.98555755615234;72.78021240234375;70.09512329101562
71.67928314208984;72.25460815429688;69.92443084716797
75.61556243896484;76.96086883544922;73.84903717041016
85.9782485961914;87.81767272949219;83.9919204711914
87.60053253173828;88.9171371459961;85.04222106933594
88.51509094238281;90.01947021484375;85.72380828857422
85.51116943359375;86.26582336425781;82.37653350830078
84.26709747314453;84.54662322998047;81.36917877197266
87.21465301513672;87.70352935791016;84.26508331298828
88.76617431640625;89.33409881591797;85.92603302001953
88.08519744873047;88.90674591064453;85.14005279541016
85.47098541259766;86.1511459350586;82.39207458496094
89.92391204833984;90.77283477783203;87.14120483398438
88.21818542480469;88.59188842773438;85.11319732666016
90.62599182128906;91.4880599975586;87.76666259765625
88.91078186035156;89.5770034790039;85.65319061279297
87.30775451660156;87.76822662353516;84.30927276611328
86.76431274414062;87.3475341796875;83.64800262451172
90.64925384521484;91.338623046875;87.79386901855469
95.2338638305664;96.22276306152344;92.22280883789062
94.85597229003906;95.72184753417969;91.58165740966797
98.73570251464844;100.01902770996094;95.43013000488281
108.04777526855469;109.46033477783203;104.4359130859375
116.77229309082031;118.2783432006836;112.76628875732422
119.70821380615234;121.15349578857422;115.10552215576172
125.66051483154297;127.3292236328125;120.71873474121094
128.15658569335938;129.01577758789062;122.80255126953125
137.14219665527344;138.2923583984375;131.67141723632812
160.39527893066406;163.7303466796875;154.42063903808594
154.65834045410156;155.02674865722656;147.33665466308594
130.70835876464844;129.5234832763672;122.75819396972656
110.21123504638672;105.41557312011719;97.7048110961914
99.4051742553711;93.98110961914062;87.81226348876953
86.8455581665039;80.09656524658203;75.53339385986328
69.0283432006836;64.75445556640625;60.471500396728516
78.1185302734375;77.93192291259766;74.28961944580078
86.57328796386719;86.87334442138672;83.9827880859375
89.15048217773438;90.59439849853516;86.7113037109375
83.50699615478516;84.96881103515625;80.51812744140625
84.06255340576172;84.80606842041016;81.21719360351562
80.26644134521484;79.98159790039062;76.7954330444336
74.78602600097656;74.25679779052734;71.30001831054688
79.66908264160156;80.49637603759766;77.17387390136719
80.12260437011719;80.65614318847656;77.66967010498047
74.5484848022461;75.03691101074219;72.15727233886719
77.31282806396484;78.55709838867188;75.08641815185547
73.5897445678711;73.61307525634766;71.09986877441406
73.51853942871094;74.02006530761719;71.467041015625
75.75814056396484;76.79049682617188;73.62272644042969
84.19954681396484;85.46826171875;82.26202392578125
85.18617248535156;86.40259552001953;82.65313720703125
85.86975860595703;87.20355987548828;83.23046112060547
86.91210174560547;87.93562316894531;84.07084655761719
88.1928482055664;88.79385375976562;85.39976501464844
