lower;upper;mean
26.7304630279541;29.180814743041992;27.673723220825195
27.188508987426758;29.759441375732422;28.141084671020508
27.272287368774414;29.824880599975586;28.172529220581055
27.18909454345703;29.628286361694336;27.96996307373047
27.71501350402832;30.090578079223633;28.49924087524414
27.58839225769043;29.84653091430664;28.2403507232666
27.465534210205078;29.712167739868164;28.11905860900879
27.7631893157959;30.010051727294922;28.448856353759766
28.41813850402832;30.76647186279297;29.196149826049805
28.62686538696289;30.997163772583008;29.381023406982422
29.396333694458008;31.91404914855957;30.29474449157715
30.153371810913086;32.7258186340332;31.046342849731445
30.662620544433594;33.28329086303711;31.53972816467285
31.122915267944336;33.71174621582031;31.948415756225586
31.26944351196289;33.82235336303711;32.006385803222656
32.1350212097168;34.69464111328125;32.92510223388672
33.36916732788086;36.04240417480469;34.2476806640625
34.15632629394531;36.93520736694336;35.04281997680664
34.420501708984375;37.2026481628418;35.23121643066406
35.80098342895508;38.6800651550293;36.733158111572266
33.88334274291992;36.40601348876953;34.19975662231445
32.1450309753418;34.42246627807617;32.21137619018555
32.87324523925781;35.03750228881836;33.11252975463867
35.11579895019531;37.508575439453125;35.69371795654297
34.25271987915039;36.72967529296875;34.680667877197266
33.75355911254883;36.43230056762695;34.3994026184082
33.41578674316406;35.894935607910156;33.84014129638672
33.048030853271484;35.313785552978516;33.31327819824219
33.9619255065918;36.28955841064453;34.43819046020508
34.52726745605469;37.060665130615234;35.14038848876953
34.3281364440918;36.89928436279297;34.89645004272461
34.48057556152344;37.087791442871094;35.11505126953125
34.65815353393555;37.23239517211914;35.23729705810547
34.514732360839844;37.02044677734375;34.99525833129883
35.537620544433594;38.1424446105957;36.198631286621094
36.14029312133789;38.856109619140625;36.81996536254883
37.65108871459961;40.60326385498047;38.56446075439453
39.23828887939453;42.38367462158203;40.24586486816406
39.108985900878906;42.249298095703125;39.89756393432617
40.01918411254883;43.11982345581055;40.813743591308594
40.25765609741211;43.24546813964844;40.834693908691406
40.68445587158203;43.62269592285156;41.2125129699707
41.58937072753906;44.54710388183594;42.16561508178711
41.768272399902344;44.78353500366211;42.30068588256836
41.95759963989258;44.94035339355469;42.451576232910156
42.83660888671875;45.907325744628906;43.4401741027832
44.44608688354492;47.687652587890625;45.194698333740234
44.537818908691406;47.80349349975586;45.12638473510742
43.730613708496094;46.86996841430664;44.128047943115234
45.67513656616211;48.91537094116211;46.35187911987305
45.62944412231445;48.811283111572266;46.002174377441406
44.07907485961914;47.05838394165039;44.1761360168457
41.1103401184082;43.58028793334961;40.7359733581543
41.00926971435547;43.408538818359375;40.773536682128906
41.563026428222656;43.94390106201172;41.468204498291016
43.32143020629883;46.15354537963867;43.728939056396484
43.88180160522461;47.043914794921875;44.53969192504883
43.783321380615234;47.15970993041992;44.51163101196289
45.530792236328125;48.92901611328125;46.352901458740234
47.87541580200195;51.487815856933594;48.824485778808594
48.01414108276367;51.60218811035156;48.674232482910156
49.166202545166016;52.85784912109375;49.960750579833984
49.775245666503906;53.384910583496094;50.35033416748047
50.41936111450195;53.98206329345703;50.909095764160156
51.90630340576172;55.491512298583984;52.46560287475586
