lower;upper;mean
26.6733455657959;28.658376693725586;27.668964385986328
27.052602767944336;29.116336822509766;28.028472900390625
27.072547912597656;29.07345962524414;27.993276596069336
26.940412521362305;28.75464630126953;27.740602493286133
27.60624885559082;29.42720603942871;28.469480514526367
27.2852725982666;28.958593368530273;27.993324279785156
27.218170166015625;28.92375373840332;27.962474822998047
27.562807083129883;29.26288604736328;28.332773208618164
28.366762161254883;30.18161392211914;29.23702049255371
28.43913459777832;30.250810623168945;29.251380920410156
29.379507064819336;31.286643981933594;30.347200393676758
30.111774444580078;32.024566650390625;31.047021865844727
30.602861404418945;32.537872314453125;31.53424644470215
31.03215789794922;32.90053939819336;31.9095401763916
31.142868041992188;32.97013473510742;31.953113555908203
32.155391693115234;34.015384674072266;33.049678802490234
33.48380661010742;35.46116638183594;34.45497512817383
34.21354675292969;36.26034164428711;35.16943359375
34.34282302856445;36.35458755493164;35.22129821777344
36.01253890991211;38.1010627746582;37.055145263671875
33.300682067871094;35.041839599609375;33.681182861328125
31.603973388671875;33.228004455566406;31.831523895263672
32.70038604736328;34.280479431152344;33.20194625854492
35.44950866699219;37.275184631347656;36.1960334777832
33.8008918762207;35.66328430175781;34.280738830566406
33.513084411621094;35.505401611328125;34.25936508178711
33.133644104003906;34.875118255615234;33.69129943847656
32.73987579345703;34.3754997253418;33.17019271850586
33.85700988769531;35.61066818237305;34.522525787353516
34.55019760131836;36.4241943359375;35.28961181640625
34.11500549316406;36.00081253051758;34.786136627197266
34.351505279541016;36.236236572265625;35.10914993286133
34.55725860595703;36.40776062011719;35.269981384277344
34.34217834472656;36.140769958496094;34.95948028564453
35.5993766784668;37.513343811035156;36.418670654296875
36.153324127197266;38.14451217651367;36.949317932128906
37.882537841796875;40.072784423828125;38.918312072753906
39.45160675048828;41.768428802490234;40.53571319580078
39.040977478027344;41.270751953125;39.89255142211914
40.10883712768555;42.308319091796875;41.034420013427734
40.23297882080078;42.327518463134766;40.948638916015625
40.688697814941406;42.75385284423828;41.37726593017578
41.598655700683594;43.715789794921875;42.341373443603516
41.774417877197266;43.87739181518555;42.44368362426758
41.86715316772461;43.957401275634766;42.51945114135742
42.956138610839844;45.10980224609375;43.733768463134766
44.7377815246582;47.0443229675293;45.643943786621094
44.50099182128906;46.77614212036133;45.198795318603516
43.464508056640625;45.610538482666016;44.016910552978516
45.99839401245117;48.2694206237793;46.908512115478516
45.60898971557617;47.80881118774414;46.127899169921875
43.60614013671875;45.62395477294922;43.875282287597656
40.18154525756836;41.74837875366211;40.03266906738281
40.89482879638672;42.48870086669922;41.00639343261719
41.48255920410156;43.18287658691406;41.6728401184082
43.544944763183594;45.6004638671875;44.13704299926758
43.8035774230957;46.13267135620117;44.5528564453125
43.78302001953125;46.14023208618164;44.63106918334961
45.79708480834961;48.183570861816406;46.783870697021484
48.40105056762695;50.96901321411133;49.496864318847656
47.99721145629883;50.483280181884766;48.74492645263672
49.37645721435547;51.95534896850586;50.34706497192383
49.859981536865234;52.33258056640625;50.60240173339844
50.573585510253906;52.99311828613281;51.25543212890625
52.08205795288086;54.57823944091797;52.851680755615234
53.375492095947266;55.939212799072266;54.16590881347656
54.52136993408203;57.166748046875;55.33305358886719
55.79036331176758;58.4990119934082;56.65105438232422
58.82351303100586;61.74781036376953;59.943870544433594
63.17351531982422;66.4827880859375;64.59977722167969
66.7696304321289;70.38772583007812;68.29620361328125
59.74300765991211;62.4717903137207;59.73028564453125
63.02349853515625;66.03751373291016;63.57386779785156
70.0536880493164;73.40099334716797;71.27644348144531
70.5244369506836;73.71930694580078;70.83567810058594
67.62010192871094;70.8678970336914;67.92349243164062
66.92190551757812;69.63177490234375;67.17414855957031
68.78726196289062;71.30941772460938;68.98397827148438
74.66053009033203;77.751953125;75.45905303955078
76.72952270507812;80.2576675415039;77.51514434814453
80.35132598876953;84.44586944580078;81.78666687011719
85.86563873291016;90.29485321044922;87.63615417480469
88.01197814941406;92.35831451416016;89.34538269042969
90.39393615722656;94.64228820800781;91.57749938964844
110.90684509277344;116.88019561767578;114.68110656738281
102.25926971435547;107.41021728515625;102.50576782226562
91.19459533691406;95.59085083007812;90.10385131835938
83.47855377197266;85.37089538574219;80.83120727539062
84.10881805419922;85.0564956665039;81.40726470947266
86.39165496826172;87.89745330810547;84.38411712646484
91.59487915039062;94.46062469482422;91.14595794677734
97.54108428955078;101.97978210449219;98.63243865966797
86.63436889648438;90.250244140625;86.04703521728516
87.3034439086914;91.0943603515625;87.1353759765625
88.77973937988281;91.92351531982422;88.53348541259766
91.90315246582031;94.84697723388672;91.30341339111328
86.21237182617188;89.00045013427734;85.03585815429688
85.12335205078125;88.03993225097656;84.62457275390625
86.55860900878906;89.45698547363281;86.24928283691406
86.59383392333984;89.34416961669922;85.99182891845703
85.05410766601562;87.93893432617188;84.5465316772461
75.38797760009766;77.33349609375;73.7181167602539
65.81100463867188;66.86631774902344;63.10895538330078
66.60105895996094;67.63745880126953;64.82193756103516
70.20846557617188;71.7464828491211;69.18852233886719
77.20698547363281;80.26211547851562;77.64763641357422
71.7303695678711;75.11416625976562;71.78086853027344
70.39962768554688;73.9418716430664;70.90884399414062
75.0738525390625;78.3365478515625;75.90835571289062
70.48229217529297;72.85478973388672;69.65650177001953
69.31883239746094;71.89421844482422;68.79918670654297
72.60710144042969;75.4098892211914;72.90532684326172
73.03608703613281;75.68338012695312;72.8450927734375
77.2586669921875;80.6777114868164;78.10120391845703
89.71514892578125;94.57268524169922;92.294677734375
90.78398895263672;95.71773529052734;92.32167053222656
88.6214370727539;93.32205963134766;89.72240447998047
84.56168365478516;87.81889343261719;84.34632110595703
83.47702026367188;86.04907989501953;82.74551391601562
89.63611602783203;92.56034088134766;89.63914489746094
92.10525512695312;95.44880676269531;92.00237274169922
89.46024322509766;93.0278549194336;89.29717254638672
85.38410949707031;88.5051040649414;84.98585510253906
91.28303527832031;94.68358612060547;91.86041259765625
89.94287872314453;93.1615219116211;89.501708984375
91.92932891845703;95.46710968017578;92.02037811279297
90.03668212890625;93.50657653808594;89.804443359375
87.11637115478516;90.06871032714844;86.51581573486328
87.80794525146484;90.66436004638672;87.39677429199219
93.27584838867188;96.60108947753906;93.57388305664062
99.1333236694336;103.27445220947266;99.94436645507812
96.90010070800781;101.1081771850586;97.20704650878906
100.06797790527344;104.5780029296875;101.1034164428711
111.95832824707031;117.2818374633789;114.12702178955078
122.57247924804688;128.6830291748047;124.88882446289062
123.6452865600586;129.90557861328125;125.26296997070312
128.7373046875;134.9859619140625;130.68893432617188
130.87547302246094;136.4758758544922;131.83311462402344
141.63577270507812;147.62057495117188;143.2990264892578
173.69383239746094;182.8238983154297;178.91055297851562
158.57350158691406;166.28602600097656;158.44119262695312
118.80199432373047;122.98649597167969;113.09056854248047
104.75566864013672;104.61111450195312;96.48898315429688
102.78133392333984;100.73580169677734;95.49913787841797
92.10906219482422;89.04712677001953;83.35530853271484
70.28158569335938;67.9677505493164;61.99904251098633
85.60918426513672;87.26097869873047;83.86505126953125
90.9192123413086;94.37173461914062;90.71235656738281
91.89889526367188;96.29329681396484;92.07588195800781
82.9174575805664;86.65660095214844;82.35712432861328
82.13806915283203;85.31591033935547;81.79916381835938
79.9850082397461;82.1229248046875;78.83641052246094
75.58146667480469;76.87187957763672;73.44306945800781
82.71228790283203;85.25126647949219;82.57470703125
82.52237701416016;85.67852783203125;82.29719543457031
73.74816131591797;76.35166931152344;72.59011840820312
77.5370101928711;80.5843276977539;77.53730773925781
73.2944564819336;75.66675567626953;72.41239929199219
73.69974517822266;76.0042495727539;72.9410629272461
77.31169891357422;80.32614135742188;77.50749206542969
87.41072082519531;91.45419311523438;88.97651672363281
88.20084381103516;92.65274047851562;89.2791519165039
86.0626449584961;90.37069702148438;86.96983337402344
87.26338195800781;90.91757202148438;87.83906555175781
89.04176330566406;92.37486267089844;89.26836395263672
