lower;upper;mean
25.19987678527832;31.823556900024414;27.847354888916016
25.588031768798828;32.37388610839844;28.251970291137695
25.626005172729492;32.45020294189453;28.25457191467285
25.56025505065918;32.325233459472656;28.084121704101562
26.111562728881836;32.94856262207031;28.70941925048828
25.93000602722168;32.663612365722656;28.41093635559082
25.795595169067383;32.51905822753906;28.2883243560791
26.122394561767578;32.872737884521484;28.65154266357422
26.81110954284668;33.76156997680664;29.473737716674805
26.956016540527344;33.93873977661133;29.60150718688965
27.754743576049805;35.00450897216797;30.574899673461914
28.487367630004883;35.9041633605957;31.336559295654297
28.94547462463379;36.51497268676758;31.831228256225586
29.365291595458984;36.979915618896484;32.23100280761719
29.477792739868164;37.119171142578125;32.283443450927734
30.381669998168945;38.21519088745117;33.32461166381836
31.630733489990234;39.783878326416016;34.73970413208008
32.36240768432617;40.774105072021484;35.539546966552734
32.53529739379883;41.031681060791016;35.65872573852539
33.9872932434082;42.80657958984375;37.31645584106445
31.78101348876953;40.083980560302734;34.44084548950195
30.007421493530273;38.0040168762207;32.41580581665039
30.912994384765625;38.86536407470703;33.53923034667969
33.325382232666016;41.79423904418945;36.41646957397461
32.1833381652832;40.606319427490234;35.07279586791992
31.737590789794922;40.17973327636719;34.719032287597656
31.422496795654297;39.58916473388672;34.1390380859375
31.031375885009766;39.06100082397461;33.67524719238281
32.05287551879883;40.2956657409668;34.98291778564453
32.672821044921875;41.086181640625;35.696502685546875
32.36924362182617;40.811439514160156;35.35133361816406
32.54502868652344;41.01142501831055;35.56787109375
32.74824142456055;41.207496643066406;35.72211456298828
32.56267547607422;40.998924255371094;35.47685623168945
33.66194152832031;42.35291290283203;36.82198715209961
34.22792053222656;43.09235763549805;37.417545318603516
35.767578125;45.091976165771484;39.27908706665039
37.29081344604492;47.0229377746582;40.94990921020508
37.02970504760742;46.78559875488281;40.48446273803711
37.93475341796875;47.89218521118164;41.49235534667969
38.13029098510742;48.069374084472656;41.50977325439453
38.51804733276367;48.596309661865234;41.95667266845703
39.420230865478516;49.68894577026367;42.97797393798828
39.5872688293457;49.9221305847168;43.10149002075195
39.72312545776367;50.12388610839844;43.24823760986328
40.66914367675781;51.26171875;44.33439254760742
42.29274368286133;53.308223724365234;46.20038986206055
42.23699951171875;53.3331298828125;46.0096549987793
41.318119049072266;52.24656295776367;44.880638122558594
43.462032318115234;54.76837158203125;47.407203674316406
43.2274055480957;54.55183029174805;46.903526306152344
41.503631591796875;52.53934097290039;44.903934478759766
38.46601486206055;48.58207702636719;41.228477478027344
38.67816925048828;48.72738265991211;41.615325927734375
39.19776153564453;49.350830078125;42.320953369140625
41.084102630615234;51.748260498046875;44.73063659667969
41.54888153076172;52.4819450378418;45.37623977661133
41.50639724731445;52.49068069458008;45.30574417114258
43.3173713684082;54.64170455932617;47.32835006713867
45.68439865112305;57.60891342163086;49.97909927368164
45.584564208984375;57.633121490478516;49.672332763671875
46.729373931884766;59.118690490722656;51.02833938598633
47.27750015258789;59.719913482666016;51.39564514160156
47.89460754394531;60.53014373779297;52.0609130859375
49.35985565185547;62.322303771972656;53.723201751708984
50.53156661987305;63.80593490600586;54.99811935424805
51.67173767089844;65.30561065673828;56.274574279785156
52.86421585083008;66.81060028076172;57.56791687011719
55.583160400390625;70.21894073486328;60.69021224975586
59.602718353271484;75.31429290771484;65.28263092041016
63.05859375;79.8156509399414;69.11829376220703
57.35246658325195;72.8919906616211;61.783870697021484
59.356502532958984;75.5379867553711;64.23868560791016
65.73155212402344;83.1466064453125;71.57117462158203
66.79019165039062;84.56454467773438;72.31375885009766
64.3821029663086;82.0420913696289;69.77915954589844
63.66754150390625;80.59649658203125;68.56576538085938
65.06704711914062;82.10911560058594;70.10305786132812
70.27188110351562;88.67049407958984;76.37003326416016
72.55674743652344;91.82447052001953;78.92772674560547
75.87715148925781;96.29425048828125;82.95679473876953
81.0212173461914;102.64727020263672;88.61540985107422
83.27913665771484;105.60848236083984;90.72576904296875
85.53925323486328;108.5512466430664;93.06217193603516
103.48790740966797;130.7123260498047;114.33726501464844
97.2933349609375;124.09202575683594;105.22002410888672
87.01455688476562;112.26168823242188;93.14762115478516
79.91413879394531;101.88106536865234;83.71123504638672
79.62451934814453;100.31300354003906;83.5489730834961
81.46830749511719;102.63861083984375;86.45278930664062
86.30599975585938;108.81433868408203;92.95027923583984
91.89935302734375;116.38198852539062;100.23797607421875
83.15057373046875;105.88809204101562;89.33831787109375
82.41007232666016;105.33110046386719;88.60456848144531
83.98198699951172;106.45928955078125;90.0374755859375
86.73824310302734;109.61469268798828;93.09148406982422
82.36485290527344;104.48634338378906;88.1814193725586
80.71653747558594;102.4478988647461;86.60218048095703
81.90668487548828;103.60650634765625;87.97191619873047
82.04767608642578;103.71063995361328;88.06228637695312
80.78263854980469;102.32022094726562;86.84664916992188
