lower;upper;mean
78.25161743164062;91.62416076660156;93.74076843261719
78.59968566894531;91.66075897216797;93.2332763671875
78.42408752441406;93.93344116210938;94.38529968261719
79.4324722290039;94.73198699951172;97.07209014892578
70.43701171875;83.16549682617188;82.68186950683594
80.44874572753906;95.12389373779297;98.44950103759766
87.52025604248047;102.82576751708984;107.50249481201172
86.2660903930664;105.25614929199219;107.9869384765625
86.12019348144531;104.19393920898438;108.83908081054688
86.5732192993164;100.34577941894531;105.81137084960938
88.54690551757812;103.12909698486328;106.84339904785156
86.29295349121094;101.93782043457031;103.8393783569336
84.16143035888672;99.9942855834961;101.8924560546875
79.64828491210938;93.61898040771484;95.13871765136719
84.06926727294922;98.7424087524414;102.09032440185547
87.405029296875;103.10314178466797;106.73977661132812
83.75714111328125;100.20057678222656;102.05506134033203
85.4504165649414;101.80964660644531;105.72151947021484
85.64962768554688;99.1799087524414;103.56973266601562
86.04840850830078;101.45318603515625;104.14189147949219
88.5068359375;104.78545379638672;108.50080871582031
92.01461029052734;109.06515502929688;113.70820617675781
90.787841796875;108.09403228759766;112.0232925415039
92.50312805175781;109.64498138427734;114.4219741821289
93.17736053466797;109.01521301269531;113.86027526855469
95.28565979003906;112.5289535522461;116.74372863769531
98.53831481933594;117.13229370117188;122.18832397460938
99.11456298828125;117.88034057617188;122.9419174194336
100.14894104003906;119.28952026367188;124.54029846191406
100.88468933105469;118.92113494873047;124.56551361083984
102.42120361328125;120.87214660644531;126.05037689208984
105.6963119506836;125.4090576171875;131.05514526367188
102.28356170654297;121.24736022949219;125.55281066894531
103.95841217041016;123.9510498046875;129.07789611816406
103.04024505615234;120.78224182128906;126.0020751953125
102.4965591430664;121.51181030273438;125.51974487304688
99.53569030761719;118.11194610595703;121.66498565673828
100.4645767211914;118.6617660522461;122.98623657226562
93.85684204101562;111.29537963867188;113.27611541748047
86.52862548828125;103.3488998413086;103.85720825195312
83.94308471679688;99.37943267822266;100.493408203125
78.35848236083984;94.37059783935547;92.95711517333984
73.45018005371094;89.47724914550781;87.30416870117188
68.75377655029297;82.3240737915039;80.98112487792969
66.83140563964844;78.97364044189453;78.33876037597656
65.54736328125;77.3550796508789;76.8479995727539
61.9631462097168;73.18519592285156;72.12200164794922
59.03554916381836;69.29156494140625;68.58763122558594
55.38356018066406;64.5366439819336;63.52631378173828
56.45940017700195;65.44690704345703;65.2708740234375
55.658931732177734;64.6657943725586;64.28758239746094
57.4559326171875;67.17021179199219;67.6009521484375
56.13086700439453;65.22297668457031;65.92779541015625
54.76232147216797;63.38656997680664;63.735321044921875
54.83708572387695;63.158294677734375;63.79046630859375
53.433101654052734;61.21049499511719;60.997982025146484
48.64052963256836;56.879451751708984;55.01372528076172
49.04470443725586;56.45472717285156;56.02257537841797
50.43882369995117;57.6474723815918;57.560523986816406
49.594600677490234;57.61266326904297;56.759647369384766
