lower;upper;mean
96.00535583496094;85.20054626464844;94.7527847290039
98.50968933105469;86.33268737792969;94.51825714111328
101.6686782836914;88.52481842041016;96.90290069580078
99.95907592773438;88.07640075683594;96.3233642578125
84.02693939208984;75.4284896850586;84.01278686523438
102.82353973388672;90.6558837890625;98.06172180175781
113.09996795654297;98.20435333251953;104.71723937988281
117.85962677001953;102.73374938964844;110.70000457763672
105.72451782226562;94.18232727050781;103.28779602050781
106.1811294555664;94.5327377319336;103.66971588134766
111.4905776977539;97.547119140625;107.11121368408203
109.4351577758789;95.39842987060547;105.11212921142578
106.1108627319336;93.19959259033203;102.93095397949219
97.23480224609375;86.0376205444336;95.69377899169922
106.9342041015625;93.79203796386719;102.36382293701172
112.23345947265625;97.55252838134766;105.72315216064453
106.83406829833984;93.88156127929688;103.0396957397461
106.244140625;94.25413513183594;103.4719009399414
105.07868194580078;92.77177429199219;101.8348388671875
109.90138244628906;96.26287841796875;105.27335357666016
112.10752868652344;97.9019546508789;107.2018814086914
119.4091796875;104.05516815185547;112.54027557373047
115.2245101928711;100.83216857910156;110.53203582763672
116.714599609375;102.55797576904297;112.49309539794922
116.12801361083984;101.6852035522461;112.03761291503906
122.67018127441406;106.61356353759766;116.55069732666016
127.28257751464844;110.16345977783203;120.31652069091797
128.24095153808594;111.2470932006836;121.56587219238281
128.0113525390625;111.45125579833984;122.51651000976562
127.42169952392578;110.93266296386719;122.45732116699219
131.28634643554688;113.76514434814453;125.1815414428711
137.1170654296875;118.14879608154297;129.56072998046875
130.3154296875;112.78694152832031;125.05253601074219
133.72958374023438;116.03262329101562;128.2593231201172
129.14581298828125;111.92752075195312;124.3298110961914
132.77542114257812;114.67935943603516;126.53099822998047
125.66785430908203;108.95873260498047;121.64713287353516
129.02774047851562;111.78254699707031;123.369140625
117.31156921386719;101.9244384765625;114.21200561523438
109.20608520507812;95.58329772949219;107.40501403808594
104.74628448486328;91.54597473144531;102.4571304321289
99.65689849853516;86.9749755859375;96.77618408203125
92.68463134765625;81.33960723876953;91.25228118896484
84.23457336425781;74.84708404541016;83.36886596679688
82.49239349365234;73.49366760253906;80.9339599609375
80.5093765258789;71.7358627319336;78.51326751708984
75.32586669921875;67.74710083007812;74.0416259765625
70.48981475830078;64.09847259521484;70.06369018554688
65.1160888671875;59.58489990234375;64.8775634765625
68.08940887451172;61.97871398925781;66.65704345703125
66.29673767089844;60.49860763549805;64.79872131347656
70.08363342285156;64.04499053955078;68.02613067626953
65.51182556152344;60.51599884033203;64.72732543945312
64.31985473632812;59.81106948852539;64.08060455322266
63.79145431518555;59.15008544921875;63.4011116027832
62.40217590332031;57.71714401245117;61.69492721557617
56.14988327026367;52.223358154296875;56.288299560546875
56.74588394165039;53.02293014526367;56.49298858642578
58.95363998413086;54.82777404785156;57.72011184692383
58.51933288574219;54.555580139160156;57.62163543701172
