lower;upper;mean
95.70494842529297;101.7200698852539;99.57501220703125
96.64373779296875;102.80012512207031;100.88752746582031
102.1222915649414;108.82817840576172;107.04630279541016
105.6402359008789;113.19310760498047;111.33228302001953
79.51435852050781;84.36981201171875;81.57261657714844
109.47663116455078;118.4797134399414;116.63785552978516
121.80354309082031;132.41053771972656;129.96522521972656
117.83162689208984;127.96224212646484;124.38553619384766
108.90660095214844;117.04206848144531;114.18115997314453
106.38756561279297;114.29421997070312;111.8593521118164
113.15142822265625;121.00230407714844;119.15442657470703
110.7029037475586;117.80226135253906;115.76499938964844
106.90357971191406;114.07792663574219;111.89840698242188
96.546142578125;102.50537872314453;100.29103088378906
110.54694366455078;118.65055084228516;117.1502456665039
118.48269653320312;127.48975372314453;125.51078033447266
106.2794189453125;114.11261749267578;111.18402099609375
110.6223373413086;119.00635528564453;116.644287109375
106.41104125976562;114.29627227783203;111.8304672241211
109.59625244140625;117.50306701660156;115.33097839355469
118.8944091796875;127.5498046875;125.72420501708984
126.90840911865234;136.9553985595703;135.00550842285156
119.98001098632812;128.91458129882812;126.3584976196289
121.22649383544922;130.58192443847656;128.2766571044922
120.01861572265625;128.7621612548828;126.49014282226562
126.23639678955078;135.595703125;133.54322814941406
136.4437255859375;146.69871520996094;144.75210571289062
134.3311767578125;144.60934448242188;142.1002960205078
133.7675018310547;143.87855529785156;141.44631958007812
132.90200805664062;142.56622314453125;140.2974395751953
136.0605926513672;145.93902587890625;143.78253173828125
145.8488311767578;156.60760498046875;154.66432189941406
133.03369140625;142.24571228027344;139.3831024169922
137.89129638671875;148.25579833984375;145.5927734375
131.79043579101562;141.00274658203125;138.20445251464844
132.1962432861328;141.58547973632812;138.933349609375
128.50668334960938;136.83250427246094;134.29319763183594
130.99981689453125;140.23159790039062;138.0115203857422
116.36681365966797;123.38004302978516;120.61659240722656
103.15227508544922;109.27542877197266;106.28202056884766
102.85492706298828;108.73403930664062;106.59837341308594
95.0830307006836;100.02910614013672;97.97055053710938
89.19591522216797;93.80467987060547;91.76221466064453
81.7637939453125;86.06774139404297;84.15062713623047
79.96492767333984;84.53510284423828;82.9240493774414
80.11016082763672;84.87068939208984;83.38386535644531
73.48577117919922;77.83055877685547;76.08799743652344
69.0675048828125;73.3281478881836;71.57927703857422
62.82756423950195;66.53971099853516;64.92344665527344
67.54869079589844;71.97354888916016;70.78028869628906
66.87555694580078;71.34777069091797;69.86615753173828
71.52869415283203;77.06329345703125;75.6748275756836
67.23493194580078;72.20657348632812;70.49861145019531
63.03420639038086;67.88970184326172;66.0544662475586
64.92219543457031;69.57708740234375;68.23373413085938
61.4948616027832;65.70279693603516;64.16620635986328
53.52699279785156;56.77460861206055;55.12452697753906
56.995330810546875;60.859527587890625;59.59456253051758
59.514495849609375;63.87574768066406;62.623939514160156
58.62713623046875;62.902259826660156;61.43394088745117
