lower;upper;mean
84.58900451660156;96.73199462890625;95.25501251220703
86.09842681884766;98.63021850585938;97.06898498535156
90.42415618896484;104.66566467285156;101.75682067871094
92.9877700805664;108.12784576416016;104.79979705810547
70.58897399902344;80.44674682617188;78.30460357666016
95.69951629638672;111.35150146484375;109.81417846679688
107.5118637084961;125.86282348632812;123.25261688232422
104.60713195800781;122.73258972167969;118.4228286743164
94.49517822265625;110.8770523071289;106.66297912597656
95.47480773925781;109.00605010986328;108.1629409790039
101.0365982055664;115.74127197265625;114.34028625488281
98.02264404296875;112.92634582519531;110.12615966796875
93.37020874023438;108.11801147460938;105.24805450439453
85.17823028564453;97.64557647705078;95.41728210449219
98.013671875;112.92131805419922;111.51962280273438
104.69905853271484;121.70120239257812;118.85910034179688
93.94075775146484;109.04608154296875;105.67557525634766
96.42322540283203;112.36416625976562;109.47138214111328
94.99893188476562;108.88748931884766;107.57408142089844
97.21292877197266;112.1310043334961;110.085693359375
104.70025634765625;121.6087417602539;118.59675598144531
113.42575073242188;131.22708129882812;128.79705810546875
105.89384460449219;122.6819076538086;119.47793579101562
106.51921081542969;123.2311782836914;121.12702178955078
106.44908905029297;122.49126434326172;120.5810317993164
111.96714782714844;129.2285919189453;127.08564758300781
120.21831512451172;139.59788513183594;136.41598510742188
119.0308609008789;137.76853942871094;134.78269958496094
117.12767791748047;135.78785705566406;132.9677276611328
117.5967788696289;135.38421630859375;133.23289489746094
120.29740905761719;138.61773681640625;136.4542694091797
128.40707397460938;148.70773315429688;145.76522827148438
117.2196273803711;135.29661560058594;131.94435119628906
119.59942626953125;138.9634552001953;136.2046661376953
115.59803009033203;133.4242401123047;130.83056640625
116.17092895507812;134.17417907714844;131.71896362304688
112.0248794555664;129.7069091796875;126.20032501220703
115.40984344482422;132.99562072753906;130.87139892578125
101.7272720336914;117.1194839477539;113.9228744506836
89.3573226928711;102.69290161132812;100.38623046875
89.915283203125;103.15238189697266;101.06621551513672
84.55741882324219;96.34954071044922;94.3110122680664
77.3062744140625;89.09883117675781;86.24866485595703
71.77633666992188;82.18888092041016;79.91038513183594
71.03865814208984;81.05596923828125;79.54890441894531
71.10426330566406;81.64411926269531;79.59329223632812
65.55545806884766;75.08577728271484;73.01854705810547
60.91720199584961;69.9481201171875;68.04602813720703
56.43708419799805;64.1201400756836;62.80693054199219
60.896514892578125;69.5650863647461;68.4210433959961
59.98408508300781;69.04473876953125;67.1019515991211
64.32894897460938;74.3766098022461;72.6239242553711
60.70524597167969;69.93971252441406;67.9558334350586
56.83563232421875;65.14234924316406;63.908424377441406
58.80678176879883;67.28076934814453;66.09066009521484
56.15889358520508;63.97595977783203;62.66634750366211
47.84254837036133;54.638450622558594;53.0174446105957
51.32764434814453;58.631649017333984;57.47811508178711
54.273780822753906;62.173240661621094;60.986907958984375
53.37141418457031;61.3994140625;59.61542892456055
