lower;upper;mean
95.3631362915039;106.25772857666016;95.94955444335938
95.86087799072266;106.82561492919922;96.6475830078125
100.30437469482422;111.85698699951172;101.29741668701172
103.74431610107422;115.89024353027344;105.55188751220703
78.52117919921875;87.21257019042969;77.53185272216797
108.2133560180664;122.28348541259766;112.65591430664062
119.1393051147461;134.96470642089844;123.84580993652344
114.05135345458984;129.4097137451172;117.17852783203125
106.20975494384766;119.58624267578125;107.56733703613281
105.37841796875;118.05274963378906;107.81553649902344
112.10693359375;125.14868927001953;114.33441925048828
109.01653289794922;121.29460144042969;109.71515655517578
105.19979095458984;117.4646987915039;106.13058471679688
95.55531311035156;106.19156646728516;95.54908752441406
109.28099060058594;122.3638687133789;112.47188568115234
116.24282836914062;130.4630584716797;119.25426483154297
103.7160415649414;116.44537353515625;104.87419891357422
108.91158294677734;122.47698974609375;111.32788848876953
105.23986053466797;117.9340591430664;107.33792114257812
107.92456817626953;120.9433822631836;110.05593872070312
116.99891662597656;130.94236755371094;119.58979034423828
124.40917205810547;139.6929931640625;128.55987548828125
117.54945373535156;131.652099609375;119.72758483886719
119.31871795654297;134.0695037841797;122.59126281738281
118.44828796386719;132.5752410888672;120.86859893798828
124.18321228027344;139.18109130859375;127.32332611083984
133.98443603515625;150.09312438964844;137.542236328125
131.5708770751953;147.5582733154297;134.81100463867188
131.35989379882812;147.3934783935547;134.5050048828125
131.01864624023438;146.56361389160156;133.8629150390625
133.99595642089844;149.92791748046875;137.05751037597656
143.31924438476562;160.40061950683594;146.98077392578125
130.524169921875;145.71319580078125;131.7802276611328
135.72520446777344;152.5377960205078;138.84902954101562
129.9362335205078;145.37332153320312;131.45608520507812
130.10821533203125;145.8359375;132.2198028564453
126.72331237792969;141.27052307128906;127.26376342773438
129.16436767578125;144.49380493164062;131.58740234375
114.80493927001953;127.56246185302734;114.10818481445312
102.165771484375;113.86526489257812;101.25991821289062
102.26287841796875;113.57758331298828;101.82811737060547
94.47542572021484;104.40485382080078;93.29425048828125
88.3521499633789;97.74737548828125;86.89794158935547
81.2058334350586;89.76931762695312;80.08405303955078
79.42033386230469;88.00083923339844;79.36577606201172
79.34137725830078;88.01171112060547;79.474853515625
72.62084197998047;80.52597045898438;72.38052368164062
68.4797134399414;76.09556579589844;68.49930572509766
62.565067291259766;69.33202362060547;62.44027328491211
67.00651550292969;74.54965209960938;68.10739135742188
66.04452514648438;73.56700897216797;66.73527526855469
70.29995727539062;78.8988265991211;72.39292907714844
66.364501953125;74.19942474365234;67.52852630615234
62.340538024902344;69.9482421875;63.74919509887695
64.4698715209961;71.98406219482422;65.89443969726562
60.984222412109375;67.87703704833984;61.81019592285156
53.165733337402344;58.99159622192383;52.90625762939453
56.72611618041992;63.13570022583008;57.675819396972656
59.00157165527344;65.90569305419922;60.428531646728516
57.74794387817383;64.50667572021484;58.78476333618164
